id,namenl,subtitlenl,subtitle2nl,startts,locationid,Klassiek,Populair,Operacursus,Muziekcursus,Familieconcert,Pop_jazz_and_beyond,Mezzo-middag,Pop_Classics,Muziektheater,Jazz,Doelenmenu
41016,Gipsy jazz-workshop,,,2017-12-03 12:30:00,10141,0,0,0,0,0,0,0,0,0,1,0
41131,Gipsy Jazz,,,2017-12-03 15:00:00,10141,0,0,0,0,0,1,0,0,0,1,0
40576,Sodade Festival 2018 - zaterdag,Banco caboverdiano de negócios ( BCN ) presents sodadefestival.nl,,2018-06-16 16:00:00,10140,0,0,0,0,0,1,0,0,0,0,0
40869,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-03 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40870,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-04 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41177,Vicky Chow & Codarts Dans,Surface Image,,2017-12-04 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41206,Sollazzo Ensemble,Firenze circa 1350,,2017-12-04 20:30:00,10134,1,0,0,1,0,0,0,0,0,0,0
40867,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-07 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40575,Sodade Festival 2018 - zondag,Banco caboverdiano de negócios ( BCN ) presents sodadefestival.nl,,2018-06-17 16:00:00,10140,0,0,0,0,0,1,0,0,0,0,0
40937,De Oase Bar geeft een feestje! - 2017,Rotterdamse sing-a-long in De Doelen,,2017-12-07 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40866,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-08 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41067,Stravinsky ontmoet Prokofjev,Rotterdams Philharmonisch Orkest,,2017-12-08 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41015,Liza Ferschtman met Calefax,Calefax,,2017-10-10 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
41140,Rembrandt Frerichs Trio & Hossein Alizadeh,Rembrandt 40 jaar,,2017-12-08 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
40936,De Oase Bar geeft een feestje! - 2017,Rotterdamse sing-a-long in De Doelen,,2017-12-09 15:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
40864,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-09 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41064,Core Classics: Romeo en Julia (Prokofjev),Rotterdams Philharmonisch Orkest - Voorprogramma: 20.00u | Pauze | Concert: 21.00u,,2017-12-09 20:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
41315,Maher Zain - Live in Concert,Presented by Mystiek Productions,,2017-01-15 19:00:00,10135,0,0,0,0,0,1,0,0,0,0,0
40506,Rapalje,Zondagochtendconcert,,2018-12-02 11:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
41123,Met gamelan naar een andere wereld (8+),Familieworkshop,,2017-10-07 10:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
41066,Stravinsky ontmoet Prokofjev,Rotterdams Philharmonisch Orkest,,2017-12-10 14:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41602,VI. Flamenco Biënnale Nederland,Opening: Fantasía para Cello y Flamenco,,2017-01-13 20:15:00,10137,0,0,0,0,0,1,0,0,0,0,0
41014,Doric String Quartet,"Haydn, Mendelssohn, Britten",,2017-10-31 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
41600,VI. Flamenco Biënnale Nederland,Orquesta Chekara - Flamenco Andalusí,,2017-01-19 20:15:00,10137,0,0,0,0,0,1,0,0,0,0,0
40863,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-10 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40861,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-11 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41181,The Pink Floyd Project,met Durga McBroom & Bert Heerink,,2017-12-11 20:15:00,10135,0,1,0,0,0,0,0,1,0,0,0
41013,Quatuor Danel,"Brahms, Tsjaikovski, Smetana",,2017-11-21 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
40858,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-12 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40505,Ode aan Simon and Garfunkel,Zondagochtendconcert,,2018-12-09 11:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
40772,Jazz Orchestra of the Concertgebouw & Madeleine Peyroux,,,2017-12-12 20:15:00,10146,0,0,0,0,0,0,0,0,0,1,0
40859,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-13 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40913,Support Casper Benefietkerstconcert,"door Sinfonia Rotterdam, Wishful Singing & PA’dam o.l.v. Conrad van Alphen",,2017-12-13 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40857,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-14 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41012,Artemis Quartett,"Haydn, Beethoven, Schumann en Sjostakovitsj",,2017-12-19 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
41062,Bruckner 4 met Yannick,Rotterdams Philharmonisch Orkest,,2017-12-14 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40856,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-15 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41061,Bruckner 4 met Yannick,Rotterdams Philharmonisch Orkest,,2017-12-15 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41606,Raquel Tavares,zingt energieke en pure fado,,2017-02-23 20:15:00,10137,0,0,0,0,0,1,0,0,0,0,0
41139,Perforator XL,Backbone,,2017-12-15 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
40991,Mee-zingworkshop - NIET MEER UITGEVEN -,Zangervaring wenselijk. Inschrijven is mogelijk tot 1 september 2017,,2017-12-16 14:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
41114,Hello Luna (2+),Lunatree,,2017-10-29 14:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
41296,Deo Cantemus      A,o.l.v. Hans van Blijderveen,,2017-12-16 14:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
40855,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-16 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40944,Rotterdams Opera Koor,nieuwjaarsconcert o.l.v. Ago Verdonschot,,2018-01-06 20:00:00,10135,1,0,0,0,0,0,0,0,0,0,0
40504,Lenny Kuhr,Zondagochtendconcert,,2018-12-16 11:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
40854,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-17 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41011,Cuarteto Casals,4x Beethoven,,2018-01-16 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
41010,Storioni Trio,"Rachmaninov, Arenski en Chausson",,2018-02-20 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
40853,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-19 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41009,Grote Kamermuziekprijs,Finale met jonge topensembles,,2018-03-27 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
41295,Deo Cantemus      B,o.l.v. Hans van Blijderveen,,2017-12-19 20:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
41008,Severin von Eckardstein & friends,Pianokwintetten van Schumann en Weinberg,,2018-04-24 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
40852,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-20 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41293,Deo Cantemus      C,o.l.v. Hans van Blijderveen,,2017-12-20 20:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
41007,Takács Quartet,"Mozart, Mendelssohn en Sjostakovitsj",,2018-05-22 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
40851,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-21 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41168,Nicole Jordan & Maarten van Veen,De Amerikaanse maakbaarheid,,2017-12-21 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40965,Westlands Mannenkoor - Kerstconcert,,,2017-12-21 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40850,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-22 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40961,Birthday concert Zakhar Bron,"with Maxim Vengerov, Floor Braam and many more!",,2017-12-22 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
41060,Kerstconcert: De Notenkraker,Rotterdams Philharmonisch Orkest,,2017-12-22 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40756,Oscar Anatoli Ensemble,Made in Rotterdam in Club Doelen,,2017-12-22 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
41294,Deo Cantemus      D,o.l.v. Hans van Blijderveen,,2017-12-23 14:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
40849,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-23 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41059,Kerstconcert: De Notenkraker,Rotterdams Philharmonisch Orkest,,2017-12-23 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40732,Kerstbrunch,"Wij verwachten u tussen 10.00 en 16.00 uur - Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-26 10:00:00,10151,0,0,0,0,0,0,0,0,0,0,0
40234,Vox Jubilans - Groot Kerstconcert,o.l.v. André van Vliet,,2018-12-26 10:30:00,10135,1,0,0,0,0,0,0,0,0,0,0
40945,Kerstmatinee Eliane Rodrigues,"Eliane neemt ""de lift"" met Chopin en Piazzolla",,2017-12-26 15:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
40770,Eindejaarsconcert middag o.a. Reformatiekoor & Nederlands Mannenkoor,m.m.v. o.a. Peter Wildeman en Joost van Belzen,,2017-12-27 13:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40847,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2017-12-27 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40768,Eindejaarsconcert avond  o.a. HJK 8 & Samengesteld Mannenkoor,m.m.v. o.a. Wilhelm Groendijk en Mark Brandwijk,,2017-12-27 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
41096,De Gebroeders Kist (6+),Hoe klinkt avontuur?,,2017-10-29 14:00:00,10137,0,0,0,0,1,0,0,0,0,0,0
41113,Hello Luna (2+),Lunatree,,2017-10-29 16:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
41099,3ACH (6+),over de grootste componist,,2017-11-19 11:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
41098,3ACH (6+),over de grootste componist,,2017-11-19 14:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
40711,Swaggerball - GEANNULEERD -,,,2017-12-30 19:00:00,10143,0,0,0,0,0,0,0,0,0,0,0
41023,Wien bleibt Wien,‘Gold und Silber’,,2018-01-01 15:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
40840,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-01-05 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41054,Nieuwjaarsconcert,Rotterdams Philharmonisch Orkest,,2018-01-05 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40839,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-01-06 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40460,Rotterdams Opera Koor,Verdi - I Lombardi  o.l.v. Ago Verdonschot,,2019-01-05 20:00:00,10135,1,0,0,0,0,0,0,0,0,0,0
41051,Nieuwjaarsconcert,Rotterdams Philharmonisch Orkest,,2018-01-07 14:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41598,Die Frau ohne Piano,Paul M. Van Brugge,,2017-05-20 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
40838,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-01-07 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40731,Feestelijke afscheidsavond Gabriël Oostvogel,,,2018-01-08 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41048,"Wien, nur du allein!",Rotterdams Philharmonisch Orkest,,2018-01-10 20:30:00,10137,0,0,0,0,0,0,0,0,0,0,0
40837,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-01-11 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41045,Boléro: dansend door Parijs,Rotterdams Philharmonisch Orkest,,2018-01-11 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40730,"Mystiek productions presents Buray ""Sahiden LIVE Tour""",,,2018-01-12 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40745,Ben van Gelder Quartet,Club Doelen presented by Jazz International,,2018-01-12 20:30:00,10141,0,0,0,0,0,0,0,0,0,1,0
41004,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-01-13 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40975,Die Frau ohne Piano,Paul M. Van Brugge,,2017-05-21 15:00:00,10137,1,0,0,0,0,0,0,0,0,0,0
40752,Luidt met Unilever het Nieuwe Jaar in!,Rotterdams Philharmonisch Orkest,,2018-01-13 20:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
41604,Cristina Branco,,,2017-04-20 20:15:00,10137,0,0,0,0,0,1,0,0,0,0,0
40943,Vox Jubilans - 45e kerstconcert,o.l.v. André van Vliet,,2017-12-26 10:30:00,10135,1,0,0,0,0,0,0,0,0,0,0
41047,"Wien, nur du allein!",Rotterdams Philharmonisch Orkest,,2018-01-14 12:00:00,10167,0,0,0,0,0,0,0,0,0,0,0
41129,Dagkaart DoelenEnsemble & Charlotte Riedijk,Klas Torstensson: The Birthday Party,,2018-01-14 16:00:00,10171,0,0,0,0,0,0,0,0,0,0,0
40996,"Red Sofa Tafelmuziek - behorende bij Klas Torstensson Birthday Party, met Doelenensemble",Hebt u dieetwensen? Neemt u dan contact op met de Stadsbrasserie.,,2018-01-14 18:00:00,10151,0,0,0,0,0,0,0,0,0,0,0
40873,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-01-14 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40872,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-01-16 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41198,Orkest van de Achttiende Eeuw & Cappella Amsterdam,Brahms: Ein deutsches Requiem,,2018-05-23 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
40836,Doelenmenu Harry Potter,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-01-17 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,0
40712,Harry Potter in Concert,Rotterdams Philharmonisch Orkest,,2018-01-17 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40419,Operacursus 2018-2019,"Pauzedrankje inbegrepen, inloopkoffie en thee betalend",,2019-05-08 19:30:00,10141,1,0,1,0,0,0,0,0,0,0,0
40835,Doelenmenu Harry Potter,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-01-18 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,0
40733,Harry Potter in Concert,Rotterdams Philharmonisch Orkest,,2018-01-18 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40834,Doelenmenu Harry Potter,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-01-19 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,0
40754,Harry Potter in Concert,Rotterdams Philharmonisch Orkest,,2018-01-19 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
41256,Ricardo Ribeiro,,,2017-10-01 15:00:00,10137,0,0,0,0,0,1,0,0,0,0,0
40833,Doelenmenu Harry Potter,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-01-20 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,0
40755,Harry Potter in Concert,Rotterdams Philharmonisch Orkest,,2018-01-20 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40753,Harry Potter in Concert,Rotterdams Philharmonisch Orkest,,2018-01-21 13:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40832,Doelenmenu Harry Potter,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-01-21 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,0
41040,Rachmaninovs Tweede symfonie,Rotterdams Philharmonisch Orkest,,2018-01-25 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41041,Rachmaninovs Tweede symfonie,Rotterdams Philharmonisch Orkest,,2018-01-26 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40744,Sannavan,Club Doelen presented by Jazz International,,2018-01-26 20:30:00,10141,0,0,0,0,0,0,0,0,0,1,0
41097,3ACH (6+),over de grootste componist,,2017-11-19 16:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
40503,White Christmas 25 jaar,Zondagochtendconcert,,2018-12-23 11:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
41038,Rachmaninovs Tweede symfonie,Rotterdams Philharmonisch Orkest,,2018-01-28 14:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41173,Diego Schissi Quinteto,met tangosalon en dansworkshop,,2017-10-14 20:15:00,10137,0,0,0,0,0,1,0,0,0,0,0
41237,Bloot zijn en beginnen,Fragmenten uit ‘De wonderen van de heilbot’,,2018-05-26 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
41126,Flamenco!,Met Maestro Eric (9+),,2017-11-25 19:30:00,10137,0,0,0,0,1,0,0,0,0,0,0
40831,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-07 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41260,DoelenKwartet & Dostojevski Kwartet,Op zoek naar nieuwe kleuren,,2018-02-07 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
41692,Andreas Haefliger,"Beethoven, Berio en Schumann",,2017-01-15 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
40830,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-09 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41036,Mahler 7 met Gergiev,Rotterdams Philharmonisch Orkest,,2018-02-09 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41235,Kayhan Kalhor & Erdal Erzincan,,,2017-11-10 20:15:00,10137,0,0,0,0,0,1,0,0,0,0,0
41137,Wolfert Brederode Trio,Jazz International presents in Club Doelen,,2018-02-09 20:30:00,10141,0,0,0,0,0,0,0,0,0,1,0
41005,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-10 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41567,Andreas Haefliger,Piano masterclass,,2017-01-16 11:00:00,10169,1,0,0,0,0,0,0,0,0,0,0
41034,Mahler 7 met Gergiev,Rotterdams Philharmonisch Orkest,,2018-02-11 13:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
41325,Codarts Symphony Orchestra,,,2017-01-16 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
41566,Masterclass voor jonge orkestdirigenten,Antony Hermus,,2017-01-21 16:00:00,10135,1,0,0,0,0,0,0,0,0,0,0
40829,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-12 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41650,Jan-Willem Rozenboom - piano,Bachs Goldberg-variaties,,2017-02-10 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
40828,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-14 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40718,Avishai Cohen’s Jazz Free,,,2018-02-14 20:15:00,10152,0,0,0,0,0,0,0,0,0,1,0
41583,College de symfonie ontrafeld,College van 18.15 - 19.15  uur,,2017-02-11 18:15:00,10166,1,0,0,0,0,0,0,0,0,0,0
40915,Avishai Cohen’s Jazz Free - VERPLAATST NAAR LantarenVenster -,,,2018-02-14 20:15:00,10146,0,0,0,0,0,0,0,0,0,1,0
40827,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-15 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40502,Carel Kraayenhof en Juan Pablo Dobal,Zondagochtendconcert,,2019-01-27 11:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
41032,Schumann en Sibelius,Rotterdams Philharmonisch Orkest,,2018-02-15 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40826,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-16 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41255,Ana Laíns,,,2017-12-03 15:00:00,10137,0,0,0,0,0,1,0,0,0,0,0
41031,Schumann en Sibelius,Rotterdams Philharmonisch Orkest,,2018-02-16 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40741,Amstel Quartet - Glass on the Roof,Club Doelen,,2018-02-16 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
41699,Sinfonia Rotterdam,Feest voor de fagot,,2017-02-11 19:30:00,10137,1,0,0,0,0,0,0,0,0,0,0
41234,Amsterdam Klezmer Band,,,2017-12-07 20:15:00,10137,0,0,0,0,0,1,0,0,0,0,0
40825,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-17 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41753,Nicolas Altstaedt - cello en ensemble van Codarts,Solosuites van Britten en Bach,,2017-02-12 11:00:00,10137,1,0,0,0,0,0,0,0,0,0,0
41149,Sinfonia Rotterdam,Boaz en Aisha (6+),,2017-12-10 14:00:00,10150,0,0,0,0,1,0,0,0,0,0,0
41112,"Twinkel, twinkel, kleine ster (2+)",Kerstvoorstelling Ageeth de Haan,,2017-12-16 14:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
41576,Codarts Dans,& cellist Nicolas Altstaedt,,2017-02-13 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
41057,Kerstvoorstelling De Notenkraker (4+),Rotterdams Philharmonisch Orkest,,2017-12-29 14:15:00,10135,0,0,0,0,1,0,0,0,0,0,0
40824,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-18 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40989,Zita Swoon Group,Nothing That Is Everything,,2017-02-15 21:00:00,10152,1,0,0,0,0,0,0,0,0,0,0
41504,Nederlands Studenten Orkest,Jurjen Hempel - dirigent/ Mathieu van Bellen - viool,,2017-02-20 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
40823,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-21 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41217,Andreas Staier - fortepiano,Schanz & Graf,,2018-02-21 20:15:00,10137,1,0,0,1,0,0,0,0,0,0,0
40743,Kapok - The Mirabel Sessions,Club Doelen presented by Jazz International,,2018-02-23 20:30:00,10141,0,0,0,0,0,0,0,0,0,1,0
40822,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-24 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41599,Remy van Kesteren,speelt Van Kesteren,,2017-02-26 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
41029,Core Classics: Ein Heldenleben,Rotterdams Philharmonisch Orkest,,2018-02-24 20:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
41257,Sacred Concert van Duke Ellington,"Brabants Jazz Orkest, Capella Brabant & Deborah Carter",,2018-02-25 15:00:00,10137,0,0,0,0,0,0,0,0,0,1,0
40821,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-25 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41164,Van Raat & Van Veen Pianoduo,Gay Guerrilla,,2018-02-25 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40820,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-26 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41166,DoelenEnsemble,Waiting van Erwin Olaf,,2018-02-26 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40562,DoelenEnsemble,Waiting van Erwin Olaf,,2018-02-26 20:15:00,10146,0,0,0,0,0,0,0,0,0,0,0
40819,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-27 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41751,Storioni Trio en vrienden,Schuberts Forellenkwintet,,2017-03-19 11:00:00,10137,1,0,0,0,0,0,0,0,0,0,0
40818,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-02-28 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41163,De Tijd van Louis Andriessen,"DoelenEnsemble, Studenten Koninklijk Conservatorium & Codarts",,2018-02-28 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40817,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-03-01 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40499,Van Smartlap tot Opera XXL,Zondagochtendconcert,,2019-02-10 11:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
40816,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-03-02 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41233,Renaud Garcia Fons Trio,Revoir Paris,,2017-12-09 20:15:00,10137,0,0,0,0,0,1,0,0,0,0,0
41232,Voxtra - VERPLAATST naar EFZ -,mengt bijzondere vocale tradities,,2017-12-10 15:00:00,10137,0,0,0,0,0,1,0,0,0,0,0
